id,originalLabel,correction
ILSVRC2012_val_00008375,163,-1
ILSVRC2012_val_00023965,580,"738,580"
ILSVRC2012_val_00006037,848,482
ILSVRC2012_val_00014560,263,"264,263"
ILSVRC2012_val_00028995,871,"484,871"
ILSVRC2012_val_00043643,250,"248,250"
ILSVRC2012_val_00042984,617,-1
ILSVRC2012_val_00004882,385,"385,101"
ILSVRC2012_val_00033128,549,-1
ILSVRC2012_val_00041278,842,"842,977,978"
ILSVRC2012_val_00003367,984,-1
ILSVRC2012_val_00012725,846,572
ILSVRC2012_val_00047353,706,716
ILSVRC2012_val_00013461,516,-1
ILSVRC2012_val_00042599,704,"704,444"
ILSVRC2012_val_00022581,251,"715,251"
ILSVRC2012_val_00007228,811,-1
ILSVRC2012_val_00034875,708,"708,458"
ILSVRC2012_val_00035249,449,"449,975"
ILSVRC2012_val_00008905,196,198
ILSVRC2012_val_00036605,446,893
ILSVRC2012_val_00041078,650,"650,632"
ILSVRC2012_val_00047770,714,"714,402"
ILSVRC2012_val_00027808,477,"740,783,477"
ILSVRC2012_val_00014342,231,"230,231"
ILSVRC2012_val_00023462,848,754
ILSVRC2012_val_00038666,442,494
ILSVRC2012_val_00028806,961,928
ILSVRC2012_val_00031826,118,-1
ILSVRC2012_val_00040875,201,"187,201"
ILSVRC2012_val_00008461,970,979
ILSVRC2012_val_00038643,769,"769,418,709,600"
ILSVRC2012_val_00009409,768,-1
ILSVRC2012_val_00009310,477,492
ILSVRC2012_val_00044030,550,"962,813,567,505,827"
ILSVRC2012_val_00008834,99,"99,100"
ILSVRC2012_val_00048240,150,-1
ILSVRC2012_val_00005569,457,-1
ILSVRC2012_val_00044154,634,-1
ILSVRC2012_val_00035678,923,"659,923,925,809,950"
ILSVRC2012_val_00011743,543,"513,543"
ILSVRC2012_val_00043486,320,"320,319"
ILSVRC2012_val_00027046,754,482
ILSVRC2012_val_00004645,564,"564,669"
ILSVRC2012_val_00037697,846,"619,846"
ILSVRC2012_val_00002711,590,-1
ILSVRC2012_val_00043536,827,505
ILSVRC2012_val_00017569,267,"265,267"
ILSVRC2012_val_00049551,909,"618,926"
ILSVRC2012_val_00029382,252,-1
ILSVRC2012_val_00034627,757,-1
ILSVRC2012_val_00027864,582,-1
ILSVRC2012_val_00001118,889,"402,889"
ILSVRC2012_val_00014365,306,302
ILSVRC2012_val_00031197,272,-1
ILSVRC2012_val_00037899,362,-1
ILSVRC2012_val_00024534,861,"896,999,861"
ILSVRC2012_val_00048281,715,"652,764"
ILSVRC2012_val_00027806,614,"614,818"
ILSVRC2012_val_00046486,368,-1
ILSVRC2012_val_00001165,137,"137,98,99"
ILSVRC2012_val_00023686,35,37
ILSVRC2012_val_00028501,487,"834,487"
ILSVRC2012_val_00002408,401,"401,881"
ILSVRC2012_val_00005058,108,-1
ILSVRC2012_val_00026048,360,-1
ILSVRC2012_val_00002527,437,"449,718,975"
ILSVRC2012_val_00012609,693,"472,693"
ILSVRC2012_val_00033804,675,867
ILSVRC2012_val_00031852,982,"578,982,601"
ILSVRC2012_val_00030076,49,50
ILSVRC2012_val_00032998,962,"962,923"
ILSVRC2012_val_00024423,96,"96,489,93"
ILSVRC2012_val_00023595,368,375
ILSVRC2012_val_00030579,206,205
ILSVRC2012_val_00007888,418,-1
ILSVRC2012_val_00038782,667,"400,667"
ILSVRC2012_val_00033983,775,"775,842,616"
ILSVRC2012_val_00023472,483,-1
ILSVRC2012_val_00046352,622,"759,622"
ILSVRC2012_val_00044988,443,-1
ILSVRC2012_val_00016796,763,"763,597"
ILSVRC2012_val_00048492,879,"836,837,879,535"
ILSVRC2012_val_00047546,34,-1
ILSVRC2012_val_00005267,202,191
ILSVRC2012_val_00036552,86,-1
ILSVRC2012_val_00034318,112,"112,327"
ILSVRC2012_val_00009641,660,-1
ILSVRC2012_val_00042838,209,205
ILSVRC2012_val_00043757,739,-1
ILSVRC2012_val_00007870,357,"298,357"
ILSVRC2012_val_00017120,770,"770,841,970"
ILSVRC2012_val_00003466,631,"804,631"
ILSVRC2012_val_00022212,998,"987,998"
ILSVRC2012_val_00012815,584,-1
ILSVRC2012_val_00018449,527,"673,664,526,527,508"
ILSVRC2012_val_00040499,718,-1
ILSVRC2012_val_00039448,242,-1
ILSVRC2012_val_00042696,607,-1
ILSVRC2012_val_00024103,511,"511,479"
ILSVRC2012_val_00000426,638,"638,639"
ILSVRC2012_val_00035033,667,"400,667"
ILSVRC2012_val_00031840,440,-1
ILSVRC2012_val_00037055,751,-1
ILSVRC2012_val_00046314,303,-1
ILSVRC2012_val_00046436,62,67
ILSVRC2012_val_00034260,161,"161,785"
ILSVRC2012_val_00025884,262,-1
ILSVRC2012_val_00047904,462,"462,655"
ILSVRC2012_val_00003489,981,"981,429"
ILSVRC2012_val_00018218,764,"413,670"
ILSVRC2012_val_00045291,248,-1
ILSVRC2012_val_00026291,541,"542,822"
ILSVRC2012_val_00048943,66,67
ILSVRC2012_val_00015575,977,"977,978"
ILSVRC2012_val_00032365,163,-1
ILSVRC2012_val_00016915,870,"870,825"
ILSVRC2012_val_00017066,463,-1
ILSVRC2012_val_00043481,600,-1
ILSVRC2012_val_00019022,100,"99,100"
ILSVRC2012_val_00020790,277,280
ILSVRC2012_val_00013403,914,780
ILSVRC2012_val_00016055,641,-1
ILSVRC2012_val_00045082,693,"693,472"
ILSVRC2012_val_00016805,265,267
ILSVRC2012_val_00035597,191,267
ILSVRC2012_val_00020019,797,434
ILSVRC2012_val_00027905,240,-1
ILSVRC2012_val_00029952,579,881
ILSVRC2012_val_00037856,728,"608,728"
ILSVRC2012_val_00009855,534,"534,729"
ILSVRC2012_val_00002115,695,507
ILSVRC2012_val_00046465,65,52
ILSVRC2012_val_00024487,665,"671,535"
ILSVRC2012_val_00014282,46,"40,46"
ILSVRC2012_val_00034389,655,"836,837,655,879"
ILSVRC2012_val_00048547,385,386
ILSVRC2012_val_00003328,429,"981,429"
ILSVRC2012_val_00002625,101,385
ILSVRC2012_val_00035692,689,"578,601"
ILSVRC2012_val_00039658,708,"458,708"
ILSVRC2012_val_00016344,331,330
ILSVRC2012_val_00020024,660,"660,557"
ILSVRC2012_val_00005151,341,"341,703"
ILSVRC2012_val_00003167,600,"488,600"
ILSVRC2012_val_00038692,651,"651,760"
ILSVRC2012_val_00020059,31,32
ILSVRC2012_val_00004114,485,"548,851"
ILSVRC2012_val_00027561,911,816
ILSVRC2012_val_00002969,3,"2,3"
ILSVRC2012_val_00041648,772,"772,679"
ILSVRC2012_val_00016043,639,"638,639"
ILSVRC2012_val_00011225,846,"706,846,789,765"
ILSVRC2012_val_00005269,551,629
ILSVRC2012_val_00012727,390,-1
ILSVRC2012_val_00045411,709,"709,836,837,767"
ILSVRC2012_val_00001381,124,"122,124"
ILSVRC2012_val_00038473,670,"837,670"
ILSVRC2012_val_00023040,970,557
ILSVRC2012_val_00008304,505,"899,619,849"
ILSVRC2012_val_00013259,691,"518,570"
ILSVRC2012_val_00021188,579,881
ILSVRC2012_val_00041755,65,58
ILSVRC2012_val_00017778,602,638
ILSVRC2012_val_00014140,656,654
ILSVRC2012_val_00010483,869,"417,869,501"
ILSVRC2012_val_00005750,237,-1
ILSVRC2012_val_00031520,411,"865,411"
ILSVRC2012_val_00005826,366,-1
ILSVRC2012_val_00039194,440,"907,440"
ILSVRC2012_val_00043567,524,"524,461"
ILSVRC2012_val_00016488,238,-1
ILSVRC2012_val_00017680,47,"610,47"
ILSVRC2012_val_00043279,660,"660,977,978"
ILSVRC2012_val_00026305,620,"681,620"
ILSVRC2012_val_00011204,158,"151,158"
ILSVRC2012_val_00033203,642,"642,542"
ILSVRC2012_val_00008932,876,"896,876,435"
ILSVRC2012_val_00018996,718,888
ILSVRC2012_val_00039904,741,"539,741"
ILSVRC2012_val_00017548,380,-1
ILSVRC2012_val_00030903,918,"301,918"
ILSVRC2012_val_00031094,0,"0,758"
ILSVRC2012_val_00034006,804,"896,804"
ILSVRC2012_val_00003730,705,547
ILSVRC2012_val_00042800,426,-1
ILSVRC2012_val_00023829,647,"647,828"
ILSVRC2012_val_00000193,449,"449,975"
ILSVRC2012_val_00039818,425,-1
ILSVRC2012_val_00025039,680,"898,680"
ILSVRC2012_val_00037463,759,-1
ILSVRC2012_val_00022102,925,809
ILSVRC2012_val_00040223,118,119
ILSVRC2012_val_00019561,77,"73,77"
ILSVRC2012_val_00008050,110,115
ILSVRC2012_val_00041349,508,"810,651,508"
ILSVRC2012_val_00033833,142,"140,142"
ILSVRC2012_val_00023696,285,281
ILSVRC2012_val_00006890,855,-1
ILSVRC2012_val_00010991,584,-1
ILSVRC2012_val_00015399,408,"586,437,408"
ILSVRC2012_val_00048418,675,867
ILSVRC2012_val_00042773,751,"573,479"
ILSVRC2012_val_00012540,737,"737,455"
ILSVRC2012_val_00022056,968,"967,504"
ILSVRC2012_val_00011302,446,418
ILSVRC2012_val_00004829,768,805
ILSVRC2012_val_00011365,700,"999,700"
ILSVRC2012_val_00021427,441,"441,572"
ILSVRC2012_val_00048838,94,11
ILSVRC2012_val_00036987,951,790
ILSVRC2012_val_00042119,741,533
ILSVRC2012_val_00005962,875,"420,683,875"
ILSVRC2012_val_00020672,869,"869,636"
ILSVRC2012_val_00018777,883,738
ILSVRC2012_val_00015228,676,-1
ILSVRC2012_val_00046205,558,"683,558"
ILSVRC2012_val_00033610,633,"549,633"
ILSVRC2012_val_00008246,744,"744,657"
ILSVRC2012_val_00000210,516,431
ILSVRC2012_val_00045753,219,-1
ILSVRC2012_val_00048235,204,-1
ILSVRC2012_val_00013678,473,512
ILSVRC2012_val_00047135,767,-1
ILSVRC2012_val_00026366,589,"610,589"
ILSVRC2012_val_00004201,39,"40,46"
ILSVRC2012_val_00009853,180,246
ILSVRC2012_val_00048906,556,905
ILSVRC2012_val_00045996,400,501
ILSVRC2012_val_00028842,842,"808,842,977,978"
ILSVRC2012_val_00021601,598,"548,664,526,851"
ILSVRC2012_val_00014498,74,75
ILSVRC2012_val_00032984,884,663
ILSVRC2012_val_00043119,68,"66,68"
ILSVRC2012_val_00017948,39,-1
ILSVRC2012_val_00025007,940,"940,942"
ILSVRC2012_val_00029990,934,"933,934"
ILSVRC2012_val_00004363,516,850
ILSVRC2012_val_00029485,777,"777,499"
ILSVRC2012_val_00014520,427,756
ILSVRC2012_val_00042645,728,"728,703"
ILSVRC2012_val_00031125,494,881
ILSVRC2012_val_00044674,635,"426,635"
ILSVRC2012_val_00041885,886,"737,898,886"
ILSVRC2012_val_00045795,389,391
ILSVRC2012_val_00007180,266,265
ILSVRC2012_val_00045598,257,222
ILSVRC2012_val_00018734,673,"673,968,526,504,508"
ILSVRC2012_val_00031014,215,"218,215"
ILSVRC2012_val_00042914,531,"531,692"
ILSVRC2012_val_00007062,964,"964,923"
ILSVRC2012_val_00048588,198,"197,198,199"
ILSVRC2012_val_00023799,238,"241,238"
ILSVRC2012_val_00041210,632,-1
ILSVRC2012_val_00032494,675,"675,671"
ILSVRC2012_val_00027156,624,"453,454,624"
ILSVRC2012_val_00021369,209,"209,805"
ILSVRC2012_val_00019979,855,"850,855"
ILSVRC2012_val_00026435,856,866
ILSVRC2012_val_00037113,516,-1
ILSVRC2012_val_00017687,600,-1
ILSVRC2012_val_00025752,730,-1
ILSVRC2012_val_00047242,256,"244,537"
ILSVRC2012_val_00039510,186,"185,186"
ILSVRC2012_val_00031504,899,898
ILSVRC2012_val_00000827,681,"681,620,526,508"
ILSVRC2012_val_00033826,302,314
ILSVRC2012_val_00039458,106,-1
ILSVRC2012_val_00015160,234,165
ILSVRC2012_val_00039656,705,779
ILSVRC2012_val_00047326,3,-1
ILSVRC2012_val_00026976,245,195
ILSVRC2012_val_00004798,795,"788,795"
ILSVRC2012_val_00018754,30,"32,30"
ILSVRC2012_val_00042797,410,"834,630"
ILSVRC2012_val_00008748,572,"532,762,923,572"
ILSVRC2012_val_00037563,807,"807,561"
ILSVRC2012_val_00014689,981,610
ILSVRC2012_val_00013140,596,499
ILSVRC2012_val_00029193,622,"622,759"
ILSVRC2012_val_00023571,839,"468,718,839"
ILSVRC2012_val_00003848,631,-1
ILSVRC2012_val_00009515,548,"548,553,527"
ILSVRC2012_val_00034322,378,-1
ILSVRC2012_val_00047833,97,-1
ILSVRC2012_val_00033748,869,"869,879"
ILSVRC2012_val_00036908,273,-1
ILSVRC2012_val_00030907,118,-1
ILSVRC2012_val_00048147,223,"224,223"
ILSVRC2012_val_00010771,664,"782,664,810"
ILSVRC2012_val_00005907,457,"457,834"
ILSVRC2012_val_00046525,864,"864,919,733"
ILSVRC2012_val_00032221,593,"515,593"
ILSVRC2012_val_00036459,663,884
ILSVRC2012_val_00019171,304,-1
ILSVRC2012_val_00041223,743,-1
ILSVRC2012_val_00039038,667,"400,667"
ILSVRC2012_val_00044823,870,612
ILSVRC2012_val_00032965,600,772
ILSVRC2012_val_00004937,704,"807,637"
ILSVRC2012_val_00014141,974,-1
ILSVRC2012_val_00033036,44,"40,46"
ILSVRC2012_val_00038122,213,168
ILSVRC2012_val_00005399,835,"649,979"
ILSVRC2012_val_00037288,143,-1
ILSVRC2012_val_00014414,848,-1
ILSVRC2012_val_00032807,600,-1
ILSVRC2012_val_00011872,544,"909,987"
ILSVRC2012_val_00024903,287,-1
ILSVRC2012_val_00032664,824,"911,533"
ILSVRC2012_val_00044874,625,-1
ILSVRC2012_val_00028223,731,"731,861"
ILSVRC2012_val_00017543,464,-1
ILSVRC2012_val_00006048,599,-1
ILSVRC2012_val_00038048,226,224
ILSVRC2012_val_00043154,224,205
ILSVRC2012_val_00046044,257,"257,222"
ILSVRC2012_val_00014965,862,-1
ILSVRC2012_val_00019020,173,"167,173"
ILSVRC2012_val_00039204,233,226
ILSVRC2012_val_00039635,975,"708,975"
ILSVRC2012_val_00011076,454,-1
ILSVRC2012_val_00037647,519,"331,478"
ILSVRC2012_val_00026070,155,204
ILSVRC2012_val_00013693,485,"485,553,632"
ILSVRC2012_val_00001894,498,-1
ILSVRC2012_val_00017485,775,"806,610"
ILSVRC2012_val_00027846,215,-1
ILSVRC2012_val_00026762,504,"968,504"
ILSVRC2012_val_00049299,475,"479,817,475"
ILSVRC2012_val_00033499,536,724
ILSVRC2012_val_00032305,648,-1
ILSVRC2012_val_00003718,474,-1
ILSVRC2012_val_00031088,656,"485,685,754"
ILSVRC2012_val_00008881,946,"944,946"
ILSVRC2012_val_00000899,868,-1
ILSVRC2012_val_00038633,115,110
ILSVRC2012_val_00029887,961,963
ILSVRC2012_val_00030584,925,"809,925"
ILSVRC2012_val_00005095,708,497
ILSVRC2012_val_00003554,689,578
ILSVRC2012_val_00048828,50,"49,50"
ILSVRC2012_val_00029320,414,"608,770,414"
ILSVRC2012_val_00036231,246,-1
ILSVRC2012_val_00010649,999,281
ILSVRC2012_val_00005086,214,"234,214"
ILSVRC2012_val_00006818,277,"277,278"
ILSVRC2012_val_00000758,240,"238,240"
ILSVRC2012_val_00040628,257,"222,257"
ILSVRC2012_val_00022453,263,-1
ILSVRC2012_val_00006101,562,"562,825"
ILSVRC2012_val_00042152,601,689
ILSVRC2012_val_00015979,435,"435,876"
ILSVRC2012_val_00040478,997,"997,947"
ILSVRC2012_val_00001353,827,950
ILSVRC2012_val_00020087,567,"910,567"
ILSVRC2012_val_00003786,435,"283,435"
ILSVRC2012_val_00006787,482,-1
ILSVRC2012_val_00036936,445,"836,837,775,759,445"
ILSVRC2012_val_00006994,810,"810,878"
ILSVRC2012_val_00003317,861,-1
ILSVRC2012_val_00024722,350,-1
ILSVRC2012_val_00043091,960,"960,827"
ILSVRC2012_val_00017016,950,951
ILSVRC2012_val_00013331,538,"538,668"
ILSVRC2012_val_00017265,260,244
ILSVRC2012_val_00013356,638,"638,639"
ILSVRC2012_val_00022137,175,"175,189"
ILSVRC2012_val_00035404,546,"546,650,819"
ILSVRC2012_val_00022471,743,904
ILSVRC2012_val_00002021,196,"196,198"
ILSVRC2012_val_00045984,240,"240,241"
ILSVRC2012_val_00006886,838,"648,631"
ILSVRC2012_val_00046123,733,"681,620"
ILSVRC2012_val_00037891,184,185
ILSVRC2012_val_00005557,725,"968,849,725,504"
ILSVRC2012_val_00020931,406,"884,406"
ILSVRC2012_val_00033382,44,"40,46"
ILSVRC2012_val_00012415,111,418
ILSVRC2012_val_00041109,154,850
ILSVRC2012_val_00003521,881,"579,881"
ILSVRC2012_val_00041790,744,"744,657"
ILSVRC2012_val_00045995,238,"238,241"
ILSVRC2012_val_00049404,377,"373,377"
ILSVRC2012_val_00012120,42,44
ILSVRC2012_val_00031518,887,-1
ILSVRC2012_val_00006955,865,"865,850"
ILSVRC2012_val_00034282,81,135
ILSVRC2012_val_00047901,304,"301,304"
ILSVRC2012_val_00043150,134,-1
ILSVRC2012_val_00038347,595,621
ILSVRC2012_val_00037161,943,"778,943"
ILSVRC2012_val_00027094,227,173
ILSVRC2012_val_00035398,202,"202,189"
ILSVRC2012_val_00046469,707,"707,886"
ILSVRC2012_val_00049261,898,"898,671"
ILSVRC2012_val_00036212,120,-1
ILSVRC2012_val_00026723,567,"567,926"
ILSVRC2012_val_00035772,663,-1
ILSVRC2012_val_00032591,248,"248,250"
ILSVRC2012_val_00016588,657,"744,908"
ILSVRC2012_val_00039019,979,-1
ILSVRC2012_val_00001666,848,"482,754"
ILSVRC2012_val_00049518,808,"515,808"
ILSVRC2012_val_00032111,238,"240,248"
ILSVRC2012_val_00034358,131,132
ILSVRC2012_val_00010221,266,"267,852"
ILSVRC2012_val_00042170,599,-1
ILSVRC2012_val_00002211,506,538
ILSVRC2012_val_00025487,498,851
ILSVRC2012_val_00049130,210,212
ILSVRC2012_val_00002262,185,-1
ILSVRC2012_val_00043992,960,"928,923,960"
ILSVRC2012_val_00007252,584,-1
ILSVRC2012_val_00022061,186,"192,185,186"
ILSVRC2012_val_00042384,68,"66,68"
ILSVRC2012_val_00023394,202,-1
ILSVRC2012_val_00018105,978,"608,977,978"
ILSVRC2012_val_00004022,941,"998,941,987"
ILSVRC2012_val_00036497,240,"240,241,238"
ILSVRC2012_val_00025198,619,"619,846"
ILSVRC2012_val_00033605,598,"851,532,825"
ILSVRC2012_val_00023675,212,-1
ILSVRC2012_val_00029282,878,"810,878"
ILSVRC2012_val_00013839,515,"769,515"
ILSVRC2012_val_00044480,54,-1
ILSVRC2012_val_00035717,42,-1
ILSVRC2012_val_00027501,743,-1
ILSVRC2012_val_00033262,452,"452,911"
ILSVRC2012_val_00011157,762,"868,923,118"
ILSVRC2012_val_00046268,885,-1
ILSVRC2012_val_00039320,624,"624,453"
ILSVRC2012_val_00009804,624,"454,921"
ILSVRC2012_val_00018453,54,-1
ILSVRC2012_val_00025255,572,"923,572"
ILSVRC2012_val_00001300,915,741
ILSVRC2012_val_00005064,250,"208,250"
ILSVRC2012_val_00036839,769,"769,911"
ILSVRC2012_val_00006892,151,-1
ILSVRC2012_val_00030086,233,250
ILSVRC2012_val_00038356,127,-1
ILSVRC2012_val_00012932,895,908
ILSVRC2012_val_00024781,782,"782,664"
ILSVRC2012_val_00045469,166,162
ILSVRC2012_val_00012139,619,"905,846,725"
ILSVRC2012_val_00042462,266,"265,266"
ILSVRC2012_val_00041429,638,"638,639"
ILSVRC2012_val_00007600,724,"724,536"
ILSVRC2012_val_00045803,597,"652,597,764,413"
ILSVRC2012_val_00042990,691,"433,691,983,570"
ILSVRC2012_val_00049881,251,"251,805"
ILSVRC2012_val_00034001,569,867
ILSVRC2012_val_00041146,578,"578,982"
ILSVRC2012_val_00043531,331,330
ILSVRC2012_val_00021923,227,223
ILSVRC2012_val_00024518,959,"962,937,923,959"
ILSVRC2012_val_00009886,523,-1
ILSVRC2012_val_00029981,960,"928,923,960"
ILSVRC2012_val_00003886,468,"656,468"
ILSVRC2012_val_00030708,250,"249,250"
ILSVRC2012_val_00043035,893,748
ILSVRC2012_val_00049154,926,"618,926"
ILSVRC2012_val_00028218,731,"880,731"
ILSVRC2012_val_00013161,673,"673,681,620,697"
ILSVRC2012_val_00014367,126,118
ILSVRC2012_val_00007082,308,-1
ILSVRC2012_val_00001661,671,"671,535"
ILSVRC2012_val_00025783,707,"707,637"
ILSVRC2012_val_00030109,966,"966,572"
ILSVRC2012_val_00022774,733,682
ILSVRC2012_val_00020328,452,"452,911,658"
ILSVRC2012_val_00035346,691,"801,570"
ILSVRC2012_val_00040393,498,-1
ILSVRC2012_val_00037178,457,"457,869"
ILSVRC2012_val_00026322,759,872
ILSVRC2012_val_00030106,639,"416,638,639"
ILSVRC2012_val_00013426,796,"911,796"
ILSVRC2012_val_00005431,935,923
ILSVRC2012_val_00043506,527,"673,526,527,664,508"
ILSVRC2012_val_00026811,97,100
ILSVRC2012_val_00032248,693,"693,472"
ILSVRC2012_val_00033802,905,-1
ILSVRC2012_val_00000676,733,978
ILSVRC2012_val_00034747,238,"241,238"
ILSVRC2012_val_00025260,817,"479,751"
ILSVRC2012_val_00000584,421,"506,421"
ILSVRC2012_val_00035863,117,"506,117"
ILSVRC2012_val_00035189,225,-1
ILSVRC2012_val_00037078,573,"716,573"
ILSVRC2012_val_00034832,835,"421,904,905"
ILSVRC2012_val_00036608,424,"423,424"
ILSVRC2012_val_00002535,492,-1
ILSVRC2012_val_00039225,374,373
ILSVRC2012_val_00045011,216,-1
ILSVRC2012_val_00012411,290,288
ILSVRC2012_val_00009597,20,-1
ILSVRC2012_val_00017326,197,"198,199"
ILSVRC2012_val_00013498,539,"502,539"
ILSVRC2012_val_00036188,115,-1
ILSVRC2012_val_00031455,675,"654,671"
ILSVRC2012_val_00014832,525,821
ILSVRC2012_val_00044568,623,-1
ILSVRC2012_val_00036327,580,"738,580,428"
ILSVRC2012_val_00040164,961,-1
ILSVRC2012_val_00005138,45,-1
ILSVRC2012_val_00033940,907,"907,572"
ILSVRC2012_val_00037478,429,"489,429"
ILSVRC2012_val_00033149,200,"200,232"
ILSVRC2012_val_00011465,227,"227,805"
ILSVRC2012_val_00026343,264,"263,253"
ILSVRC2012_val_00001412,826,418
ILSVRC2012_val_00042377,479,"479,817"
ILSVRC2012_val_00047433,312,311
ILSVRC2012_val_00016253,344,522
ILSVRC2012_val_00045284,998,"987,998"
ILSVRC2012_val_00000408,998,"987,998"
ILSVRC2012_val_00002069,692,-1
ILSVRC2012_val_00032406,242,"242,243"
ILSVRC2012_val_00029525,64,"64,55"
ILSVRC2012_val_00007996,869,"515,869,763"
ILSVRC2012_val_00032082,730,"99,8,730"
ILSVRC2012_val_00027534,208,205
ILSVRC2012_val_00033582,285,284
ILSVRC2012_val_00015973,973,-1
ILSVRC2012_val_00025990,609,407
ILSVRC2012_val_00031063,649,-1
ILSVRC2012_val_00040523,693,"472,693"
ILSVRC2012_val_00046430,26,27
ILSVRC2012_val_00001087,721,"591,721"
ILSVRC2012_val_00001765,170,-1
ILSVRC2012_val_00012326,219,"216,219,214"
ILSVRC2012_val_00043435,444,"821,444"
ILSVRC2012_val_00039411,823,"617,823"
ILSVRC2012_val_00042278,377,-1
ILSVRC2012_val_00042898,550,-1
ILSVRC2012_val_00041201,408,"803,586"
ILSVRC2012_val_00002305,304,301
ILSVRC2012_val_00025555,415,"962,923"
ILSVRC2012_val_00046159,3,-1
ILSVRC2012_val_00043950,838,"582,631"
ILSVRC2012_val_00044088,628,625
ILSVRC2012_val_00021407,983,"391,801,983"
ILSVRC2012_val_00048891,499,"784,499"
ILSVRC2012_val_00020295,987,"987,998"
ILSVRC2012_val_00003997,312,-1
ILSVRC2012_val_00015198,511,"581,479,511"
ILSVRC2012_val_00017830,218,"218,156"
ILSVRC2012_val_00024490,768,"768,414"
ILSVRC2012_val_00047997,551,"838,551,629"
ILSVRC2012_val_00024590,151,259
ILSVRC2012_val_00043265,935,923
ILSVRC2012_val_00043630,524,461
ILSVRC2012_val_00016562,935,"938,935"
ILSVRC2012_val_00015303,219,214
ILSVRC2012_val_00015506,73,-1
ILSVRC2012_val_00007706,595,-1
ILSVRC2012_val_00036239,733,"645,733"
ILSVRC2012_val_00013524,262,252
ILSVRC2012_val_00032340,911,"911,658"
ILSVRC2012_val_00034887,481,"481,482"
ILSVRC2012_val_00017774,756,427
ILSVRC2012_val_00027718,872,"872,759"
ILSVRC2012_val_00004909,472,693
ILSVRC2012_val_00000813,424,"423,424"
ILSVRC2012_val_00011126,675,-1
ILSVRC2012_val_00000701,840,"840,463"
ILSVRC2012_val_00047941,37,36
ILSVRC2012_val_00034014,303,-1
ILSVRC2012_val_00009544,643,"643,903"
ILSVRC2012_val_00023437,250,249
ILSVRC2012_val_00028763,58,"435,58"
ILSVRC2012_val_00035390,851,"782,851"
ILSVRC2012_val_00009250,154,-1
ILSVRC2012_val_00004945,30,-1
ILSVRC2012_val_00014107,173,852
ILSVRC2012_val_00017468,827,-1
ILSVRC2012_val_00020783,185,-1
ILSVRC2012_val_00028176,590,-1
ILSVRC2012_val_00010395,50,49
ILSVRC2012_val_00034171,165,"165,852"
ILSVRC2012_val_00025805,256,-1
ILSVRC2012_val_00026844,718,839
ILSVRC2012_val_00045073,810,"681,620,508"
ILSVRC2012_val_00039977,792,"840,462"
ILSVRC2012_val_00006598,810,"673,810,527,664,508"
ILSVRC2012_val_00042847,520,-1
ILSVRC2012_val_00013301,36,"769,35"
ILSVRC2012_val_00019176,689,-1
ILSVRC2012_val_00032322,227,258
ILSVRC2012_val_00000151,620,"681,810,620,508"
ILSVRC2012_val_00021696,601,"578,689,562,601"
ILSVRC2012_val_00016800,527,"673,526,527,782,664,508"
ILSVRC2012_val_00009642,179,"195,179"
ILSVRC2012_val_00030847,329,"329,842"
ILSVRC2012_val_00035803,482,-1
ILSVRC2012_val_00010848,961,"868,415"
ILSVRC2012_val_00037781,380,-1
ILSVRC2012_val_00025549,216,"216,219"
ILSVRC2012_val_00018599,512,"512,473"
ILSVRC2012_val_00007115,360,150
ILSVRC2012_val_00025362,969,"441,572"
ILSVRC2012_val_00011548,638,"638,639"
ILSVRC2012_val_00003917,799,"466,799"
ILSVRC2012_val_00021278,90,-1
ILSVRC2012_val_00020508,43,-1
ILSVRC2012_val_00040063,819,"650,819,822,632,542"
ILSVRC2012_val_00047665,925,"809,925,923"
ILSVRC2012_val_00026496,369,-1
ILSVRC2012_val_00004171,686,-1
ILSVRC2012_val_00005467,402,"546,650,402"
ILSVRC2012_val_00009702,481,"481,482"
ILSVRC2012_val_00039217,293,288
ILSVRC2012_val_00039773,506,-1
ILSVRC2012_val_00025920,618,-1
ILSVRC2012_val_00033619,451,-1
ILSVRC2012_val_00008855,693,"472,693"
ILSVRC2012_val_00032726,867,864
ILSVRC2012_val_00020696,26,"44,26"
ILSVRC2012_val_00003256,515,"514,515"
ILSVRC2012_val_00046013,238,-1
ILSVRC2012_val_00013660,142,140
ILSVRC2012_val_00041718,188,-1
ILSVRC2012_val_00008938,277,"271,277"
